OSM_ID,Latitude,Longitude,Name,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Parking_Lot,PSGC,UrbanRural_2020CPH,Population_2020,Cluster
4299435289,6.1367136,125.1265241,Botika ng Bayan Sinawal,0,0,0,1,3,0,6,0,1,1230800026.0,U,"18,467",1
4300013990,15.3077158,120.9451519,Mercury Drug,0,18,0,0,5,7,18,0,0,304908017.0,U,"5,019",1
4302483590,10.3282442,123.9426903,Life Mart,8,40,16,0,8,12,108,1,1,731300010.0,U,"2,980",3
4302565690,10.3288119,123.9412007,Three Sixty Pharmacy,9,41,15,0,7,13,111,1,1,731300018.0,U,"5,487",3
4302565691,10.3294262,123.9431136,Mercury Drug,8,41,15,0,8,12,109,1,1,731300010.0,U,"2,980",3
4305669974,17.6180191,121.7279168,St. Joseph Drugstore,15,20,12,0,2,8,72,1,0,201529010.0,U,180,3
4307049591,14.5151077,121.2392326,Mercury Drug,5,4,3,0,1,1,11,0,0,405809007.0,U,"11,184",1
4307305895,8.4857827,124.6473983,Jhae Pharmacy,4,78,12,3,16,6,185,1,5,1030500075.0,U,80,3
4308247192,13.9407432,121.6223143,TGP,1,48,16,2,9,6,63,0,8,431200020.0,U,"28,119",3
4308251591,13.9420102,121.6242261,Mercury Drug,1,48,16,2,9,6,62,0,8,431200020.0,U,"28,119",3
4308262296,13.9410727,121.6134315,TGP,1,50,17,2,9,5,64,0,8,431200004.0,U,"2,025",3
4308263090,13.9408061,121.6224545,Carlos Superdrug,1,48,16,2,9,6,63,0,8,431200020.0,U,"28,119",3
4308787598,14.1734452,122.9078197,Vinzons Drug Store,4,1,0,0,2,0,2,0,0,501612015.0,R,"1,865",1
4308975190,14.173783,122.9084062,TGP,4,1,0,0,2,0,2,0,0,501612014.0,R,"2,218",1
4315237489,16.402091,120.5969384,Curamed Pharmacy,10,93,20,2,21,28,632,0,17,1430300071.0,U,"1,332",0
4318206494,7.0524658,125.5426954,Mercury Drug,2,6,6,2,7,1,23,0,3,1130700116.0,U,"61,698",1
4322819789,8.3973523,124.5965261,Botika sa Barangay Lumbia,0,0,0,0,1,1,2,0,0,1030500054.0,U,"31,504",1
4326510095,7.0913117,125.5009474,Healthc Pharmacy,0,6,1,0,6,1,33,0,1,1130700079.0,U,"18,677",1
4326846894,14.6954027,121.1171699,Generics Drugstore,0,7,4,2,3,1,12,0,4,405811010.0,U,"10,862",1
4327216591,16.0441308,120.3346189,St. Joseph Drug,4,48,7,0,8,20,186,0,7,105518024.0,U,722,3
4327267177,16.0304351,120.3294604,Costless Savemore,2,27,5,0,3,10,143,0,7,105518031.0,U,"5,004",1
4327267178,16.0305595,120.3295302,Lucky Jay's Drugstore,2,28,5,0,3,10,143,0,7,105518031.0,U,"5,004",1
4327577994,10.3483771,123.9133221,ThreeSixty,2,31,16,2,3,4,190,0,6,730600007.0,U,"6,336",3
4327957702,14.2712347,121.123245,Mercury Drug,2,6,4,0,10,0,7,0,1,403404014.0,U,"10,903",1
4327962035,14.3642664,121.0563951,Generika,2,36,12,0,11,7,95,0,8,403425011.0,U,"5,771",1
4331640397,14.565034,121.0459535,Watsons,4,283,13,6,16,31,831,0,62,1380300009.0,U,"20,533",0
4334684198,14.1362689,121.1355152,Mercury Drug,0,6,1,0,1,0,14,0,0,401028024.0,U,"19,442",1
4335067661,11.4279105,122.0563615,Mercury Drug,2,6,3,0,2,0,13,0,1,600606031.0,U,"2,178",1
4338751720,14.5643203,120.9945561,Mercury Drug,7,207,21,3,35,50,561,1,23,1380610043.0,U,840,0
4340926711,10.2748925,123.9754004,Three Sixty Pharmacy,4,5,2,1,5,1,30,0,1,731100017.0,U,"25,584",1
4342936349,14.4421687,120.9714247,RX drugstore,3,46,13,0,14,8,138,0,2,402103036.0,U,"8,219",3
4346733939,14.0727273,121.3243928,Mary Joy Pharmacy,5,67,6,0,12,42,118,0,1,403424021.0,U,845,3
4349058899,10.6703534,122.9717095,TGP,7,20,6,2,8,5,80,0,1,,,,1
4349265389,8.5026536,124.6424871,Mercury Drug,4,9,3,1,7,1,24,1,1,1030500052.0,U,"40,239",1
4349266208,8.5023862,124.6426865,Rose Pharmacy,4,13,3,1,7,2,31,1,1,1030500052.0,U,"40,239",1
4349267704,8.5024708,124.6427059,Rika Drugstore,4,12,3,1,7,2,28,1,1,1030500052.0,U,"40,239",1
4349454693,14.5667205,121.0343355,TGP,2,297,17,5,18,33,723,0,55,1380300020.0,U,"16,706",0
4349705589,14.072652,121.3243328,GPMF Drug Store,5,67,6,0,12,42,118,0,1,403424021.0,U,845,3
4358669492,14.3973293,121.0452996,Generika,3,29,15,0,14,14,78,0,2,1380800006.0,U,"99,725",3
4361152693,10.723957,122.5584968,The Generic Pharmacy,2,40,18,1,11,7,219,0,27,631000018.0,U,"2,834",3
4361163491,10.7204317,122.5612286,Watsons,2,51,20,1,11,6,236,0,29,631000084.0,U,"1,503",3
4363167189,14.5586777,121.0153631,Watsons Pharmacy,6,471,18,4,20,49,857,0,36,1380300025.0,U,"14,054",0
4364397390,14.3946415,121.0452089,Middletown Pharmacy,2,27,14,0,19,12,85,0,4,1380800006.0,U,"99,725",3
4364517502,14.4611944,120.9634774,Mercury Drug,3,31,15,1,13,9,73,0,4,402103076.0,,"6,892",3
4364659397,14.5872927,120.9957635,Mercury Drug,6,171,32,1,49,55,509,1,18,1380611046.0,U,"3,350",0
4367302201,14.5892529,121.0351579,TGP,3,161,13,5,34,28,371,0,45,1380500011.0,U,"6,715",0
4371643561,13.4424824,120.7277754,The Generic Pharmacy,0,0,1,0,1,0,2,0,0,1705101004.0,R,"2,766",1
4373497403,11.1232515,122.5389478,,1,1,2,0,1,5,8,0,0,603013057.0,U,486,1
4375154693,7.8444793,123.4280857,Triple-M Pharmacy,2,1,7,0,1,4,6,0,0,907322014.0,U,"6,479",1
4375181092,7.84452,123.4281118,JOS-Pharmacy,2,1,7,0,1,4,6,0,0,907322014.0,U,"6,479",1
4375185889,7.8442557,123.4280825,Farmacia Hervi,2,1,7,0,2,4,6,0,0,907322014.0,U,"6,479",1
4375194890,7.8444034,123.4303587,Botika ng Zamboanga Del Sur,2,1,8,0,2,4,6,0,0,907322014.0,U,"6,479",1
4375248398,14.346583,121.0643132,Generika,4,27,8,0,7,4,48,0,4,403425010.0,U,"4,286",1
4375248498,14.3388366,121.0823983,TGP,4,15,9,0,8,3,51,0,1,403403020.0,U,"6,599",1
4375251601,14.3467674,121.0641578,Rite Aid,4,27,8,0,7,4,48,0,4,403425010.0,U,"4,286",1
4375251696,14.3514387,121.0635403,TGP,4,31,12,0,8,5,59,0,4,403425005.0,U,"33,235",1
4375571291,14.4754857,121.0448717,The Generics,13,31,11,7,37,11,86,0,6,1381000009.0,U,"37,574",3
4375586931,11.1237458,122.538989,,1,1,2,0,1,5,8,0,0,603013057.0,U,486,1
4375598525,11.1232835,122.5395362,RJM Pharmacy,1,1,2,0,1,5,8,0,0,603013057.0,U,486,1
4376941011,13.3583952,123.7302427,Generika,8,16,2,0,1,9,38,0,3,500517031.0,U,"1,397",1
4377351824,14.6206639,121.0630768,TGP,14,118,26,2,26,30,469,0,38,1381300102.0,U,"19,093",0
4381059894,14.4175699,121.0400891,Rose Pharmacy,3,81,9,2,17,20,247,0,6,1380800001.0,U,"71,075",3
4381848698,7.0612401,125.5913992,Mercury Drug,6,64,20,2,28,21,258,6,11,1130700075.0,U,"41,407",2
4398671368,13.2233735,120.5955874,J.V.M. Pharmacy & Medical Supply,2,1,0,0,1,3,39,0,0,1705106009.0,U,"2,084",1
4398750652,13.2202386,120.599995,TGP,2,1,0,0,1,3,39,0,0,1705106003.0,U,"12,043",1
4400239193,10.3734412,124.7483257,Dionson Pharmacy,5,4,2,0,1,5,4,0,1,803719030.0,R,"2,493",1
4400277994,10.3728411,124.7476909,Dionson  Pharmacy,5,4,2,0,1,5,4,0,1,803719030.0,R,"2,493",1
4400589790,10.3502106,123.9482733,Rose Pharmacy,1,22,8,1,8,6,36,0,0,731300023.0,U,"19,486",1
4403810761,10.3257047,123.9199544,Rose Pharmacy,10,90,17,2,11,9,358,1,13,730600046.0,U,"21,616",3
4404233125,14.6098581,120.9823954,,18,300,56,2,47,35,548,1,12,1380605023.0,U,240,0
4404376389,14.3983492,121.0462707,,3,28,15,0,14,15,89,0,2,1380800006.0,U,"99,725",3
4409383989,17.8643549,120.4567174,JIQG Pharmacy,4,2,0,0,1,0,6,0,0,102930034.0,R,503,1
4411074790,14.3238231,121.0737656,TGP,5,23,2,5,11,3,73,0,2,403403003.0,U,"55,649",1
4412487900,14.6007328,121.0002036,Watsons,20,122,53,3,49,24,382,0,14,1380606241.0,U,"1,319",0
4413999889,14.7067236,121.0685844,TGP,5,22,15,2,16,10,110,0,9,1381300041.0,U,"61,813",3
4415894889,13.9641779,121.5282429,South Star Drug Store,0,3,5,1,7,5,19,0,0,405645035.0,U,"3,545",1
4418231593,10.7178789,122.5376772,Mercury Drug,1,20,1,1,4,6,167,0,20,631000178.0,U,"1,964",1
4418465275,13.3572605,123.7299845,Southstar Drug,9,16,2,0,1,9,39,0,3,500517007.0,U,"2,688",1
4418982405,14.954568,120.9000194,South Star Drug,8,40,6,0,6,11,48,0,4,301403014.0,U,"10,573",1
4419002903,14.9539831,120.9011781,Mercury Drug,6,40,6,0,7,10,48,0,4,301403014.0,U,"10,573",1
4420027695,14.62613,121.0844445,Watsons,5,92,13,7,33,36,403,0,44,1380700002.0,U,"15,602",0
4420596489,8.7413467,124.7820248,Citi Drugstore,2,1,0,0,1,0,3,0,0,1004302032.0,U,"6,007",1
4421687784,15.2534639,120.8600601,Mercury Drug,4,4,0,0,2,0,5,0,0,304904015.0,R,"2,151",1
4421717280,15.2471449,120.8574552,Jeliana,3,5,0,0,2,0,4,0,0,304904017.0,R,498,1
4421723116,15.2484149,120.857689,Dulce Rose Pharmacy,4,4,0,0,2,0,5,0,0,304904017.0,R,498,1
4423356389,13.8248864,121.3947047,Lucky M Pharmacy and Laboratory,2,6,1,0,0,2,9,0,2,401023029.0,U,"3,116",1
4423506893,8.4818526,123.8037112,Mercury Drug,6,8,4,0,4,6,26,0,0,1004209017.0,U,"1,401",1
4423542590,8.4831022,123.8070988,Mercury Drug,6,8,4,0,3,6,26,0,0,1004209031.0,U,676,1
4424327489,14.7266109,121.0671022,Lagro Pharmacy,4,22,16,0,9,10,79,0,9,1381300141.0,U,"23,569",3
4424479190,13.9647197,121.5288418,TGP,0,3,5,1,7,5,19,0,0,405645034.0,R,"1,184",1
4424543196,13.8247584,121.3928217,Jojo's Pharmacy,2,6,1,0,0,2,9,0,2,401023029.0,U,"3,116",1
4424543492,13.8257202,121.3933997,Mercury Drug,2,6,1,0,0,2,9,0,2,401023029.0,U,"3,116",1
4424543493,13.8255891,121.3954604,Y.S. Atienza's Pharmacy,1,6,1,0,0,2,9,0,2,401023029.0,U,"3,116",1
4425239499,7.0919413,125.5017853,The Generics Pharmacy,1,6,1,0,6,1,33,0,1,1130700079.0,U,"18,677",1
4427339993,10.6711156,122.9875342,TGP,1,0,4,2,7,0,13,0,0,,,,1
4432888689,15.4423416,120.7287247,AR-BY II Drugmart,2,3,0,0,3,1,10,0,3,306907019.0,U,"3,615",1
4433205289,17.6879414,120.4269593,,2,0,0,0,0,0,5,0,0,102912032.0,R,437,1
4433205489,17.6883277,120.4273026,Janet's Pharmacy,2,0,0,0,0,0,5,0,0,102912032.0,R,437,1
4435497555,14.5373054,120.9915706,Mercury Drug,16,147,16,4,17,20,691,1,23,1381100076.0,U,"19,604",0
4437046290,7.449307,125.8046824,Alera Pharmacy,4,37,6,0,11,4,72,0,17,1102319016.0,U,"2,945",1
4437055386,13.2252394,120.5905683,Coastal Pharmacy,2,1,0,0,1,3,39,0,0,1705106014.0,U,"2,283",1
4437055505,13.2252584,120.5912179,TGP,2,1,0,0,1,3,39,0,0,1705106013.0,R,542,1
4437310890,14.3473563,121.0637754,Generika,4,27,10,0,7,4,48,0,4,403425010.0,U,"4,286",1
4437773963,13.2206759,120.6023046,Saint Alliance Pharmaceutical & General Merchandise,2,1,0,0,1,2,39,0,0,1705106003.0,U,"12,043",1
4440153991,7.4469081,125.8046562,Rojon,4,37,6,0,11,5,73,0,17,1102319016.0,U,"2,945",1
4443278691,14.5880221,121.0016816,,6,90,19,5,52,30,240,1,10,1380612013.0,U,"1,309",0
4451774792,14.8691043,120.4678699,Jamaica Pharmacy,0,3,0,0,1,1,8,0,1,300804006.0,R,331,1
4456195992,10.2698153,123.8563292,TGP,7,14,4,0,4,3,39,0,4,730600032.0,U,"32,675",1
4456197153,10.3032205,123.9562758,Farmacia ni Dok,13,25,11,0,5,7,79,0,1,731100012.0,U,"37,989",3
4456412193,7.7589995,125.0023497,Estenzo Pharmacy,3,11,2,0,0,4,20,0,0,1001315015.0,U,"13,190",1
4456412194,7.7593208,125.0039518,Mercury Drug,2,11,2,0,0,4,20,0,0,1001315015.0,U,"13,190",1
4456461389,7.7592261,125.0034252,Rojon Pharmacy,3,11,2,0,0,4,20,0,0,1001315015.0,U,"13,190",1
4457177093,10.248725,123.83883,Three Sixty Pharmacy,5,6,1,0,8,4,37,0,0,702250004.0,U,"21,706",1
4457364889,14.5636419,121.0448066,Citidrug,2,268,13,6,15,28,810,0,62,1380300009.0,U,"20,533",0
4458715592,10.6714818,122.9883921,Grace Pharmacy,1,0,4,2,7,0,12,0,0,,,,1
4459064990,8.5337259,126.121404,Mercury Drug,4,1,4,0,0,0,4,0,0,1606801015.0,U,"14,534",1
4459798397,15.3082213,120.9455534,Mercury Drug,0,18,0,0,5,7,18,0,0,304908013.0,U,"9,092",1
4463039086,14.3259314,120.9360537,South Star Drug,2,29,11,0,5,6,49,0,10,402106018.0,U,"3,821",1
4464318590,14.3189688,120.9383255,Louresa Pharmacy,1,29,9,0,7,6,45,0,10,402106066.0,U,"10,178",1
4464651889,16.0081336,120.3577449,St. Joseph,3,8,2,0,2,1,29,0,0,105517019.0,U,883,1
4465901790,7.8238965,123.4388979,Mercury Drug,6,21,12,0,8,7,23,0,1,907322039.0,U,"3,091",1
4467381151,16.6917175,121.5486538,Mercury Drug,6,17,4,0,3,1,27,0,1,203135013.0,U,905,1
4467896490,13.6216962,123.1976149,Southstar Drug,17,58,19,1,7,13,131,0,1,501724010.0,U,"25,139",3
4472174561,14.720841,120.9752618,TGP,1,14,2,1,13,4,35,0,2,1381600014.0,U,"24,088",1
4472222889,10.7116434,122.5513823,Rose Pharmacy,3,70,19,1,10,15,312,0,13,631000160.0,U,"1,813",3
4474854375,10.6456365,124.3820566,TGP,1,2,0,0,0,0,8,0,0,702242013.0,R,"4,618",1
4477462589,14.4092366,120.8834309,Medison Pharmacy,3,2,0,1,0,1,14,0,1,402108031.0,U,"8,944",1
4478664596,10.717911,122.541743,EVZ pharmacy,2,37,3,1,6,6,229,0,24,631000178.0,U,"1,964",1
4478802412,10.7411366,122.5635592,Rose Pharmacy,0,18,6,0,6,1,46,0,11,631000135.0,U,"5,253",1
4478823390,10.7011921,122.5662759,Mercury Drug,3,94,23,0,17,15,223,0,9,631000146.0,U,355,3
4480814890,10.6870579,122.5172036,Mercury Drug,0,2,2,0,0,0,26,0,2,631000134.0,U,"1,820",1
4485146089,14.1961951,120.8780007,Mercury Drug,4,3,0,0,6,6,45,0,5,402110025.0,R,"1,057",1
4485226252,9.6330935,125.5671791,Generika,1,0,1,0,2,0,0,0,0,1606717004.0,U,"2,296",1
4486194341,11.1085339,122.640932,,2,10,5,1,6,7,23,0,1,603035039.0,U,"5,954",1
4486535093,10.7087646,122.5681915,Singgo pharmacy,3,101,25,0,18,14,271,0,10,631000202.0,U,"1,897",3
4488212294,16.02802,120.7475593,St. Joseph Drug,2,8,3,0,4,2,7,0,0,105543014.0,U,"2,392",1
4489531791,11.5731143,123.1343984,Bandojo drugstore,0,2,0,0,1,1,0,0,0,603014028.0,R,"3,167",1
4489542190,11.2630141,123.0256261,Sara village pharmacy,1,1,3,0,0,0,1,0,0,603044004.0,R,"2,571",1
4489562494,11.5573282,123.1595751,Saver drugstore,2,0,1,1,1,1,2,0,0,603014004.0,U,"5,857",1
4489562989,11.5572913,123.1594705,Rokia drugstore,2,0,1,1,1,1,2,0,0,603014004.0,U,"5,857",1
4489562992,11.5730462,123.1341787,Rokia drugstore,0,2,0,0,1,1,0,0,0,603014028.0,R,"3,167",1
4491461691,11.4733795,123.0884899,Sians pharmacy,3,1,1,0,16,2,2,0,0,603005017.0,U,"1,426",1
4491461693,11.2559362,123.0160103,Farmacia sis,1,1,4,0,0,0,1,0,0,603044035.0,U,345,1
4491478890,11.2544438,123.0159602,Mercury Drug,1,1,4,0,0,0,1,0,0,603044035.0,U,345,1
4493549292,10.7179538,122.5414012,Josmef,2,37,3,1,6,6,225,0,23,631000178.0,U,"1,964",1
4493561595,10.7157432,122.5376101,Citidrug,1,22,1,1,5,6,175,0,11,631000120.0,U,"4,873",1
4493561895,10.7411598,122.5166518,Loiz pharmacy,4,1,0,0,2,0,14,0,0,631000152.0,U,"2,093",1
4493561899,10.7800104,122.4667339,Soliva drugstore,0,0,0,0,1,0,2,0,1,603041001.0,R,"1,255",1
4493562993,10.7803906,122.4665703,Sales pharmacy,0,0,0,0,1,0,2,0,1,603041001.0,R,"1,255",1
4493563589,10.7179591,122.541479,Mercedes,2,37,3,1,6,6,225,0,23,631000178.0,U,"1,964",1
4496708792,10.6680757,122.9650302,First VitaPlus,9,46,8,1,14,10,146,0,1,,,,3
4501569290,10.8204573,122.7122966,Botika sa parokya,0,2,2,1,1,1,4,0,0,603018047.0,R,109,1
4509788399,14.5633727,121.0013617,South Star Drug,9,312,29,5,32,52,616,0,17,1380300015.0,U,"11,623",0
4509788402,13.1476835,123.7116426,South Star Drug,10,13,9,0,4,10,19,0,8,500503026.0,R,"2,065",3
4510084291,14.0691073,121.3251,Avernido Pharmaceuticals and Medical Supplies,5,66,6,0,12,42,119,0,0,403424031.0,U,85,3
4511717891,14.6574576,121.0340664,West Wing Pharma Inc.,2,127,22,4,30,24,360,0,24,1381300009.0,U,"29,389",0
4511819791,14.6536632,120.9868286,Health Alliance Pharma Inc ,10,96,21,0,35,24,113,0,12,1380100090.0,U,"1,518",3
4513687891,11.1415776,125.3005133,,0,0,1,1,3,1,0,0,0,802612019.0,R,"1,222",1
4514854090,12.4230123,124.1817541,M&S Pharmacy,0,0,0,0,0,1,0,0,0,804804008.0,R,499,1
4514854289,12.4241794,124.1813951,Jadil Pharmacie,0,0,0,0,0,1,0,0,0,804804009.0,R,514,1
4514854891,14.6241207,121.0473873,"AAA Pharma, Inc.",18,156,34,3,29,36,608,0,37,1381300045.0,U,"8,169",0
4516518091,14.6538015,120.9868559,Health Alliance Pharma Inc.,10,96,21,0,35,24,112,0,12,1380100090.0,U,"1,518",3
4517035492,14.6569696,120.982396,Mercury Drug,10,105,22,0,33,26,118,0,13,1380100076.0,U,2,3
4523146092,14.6880653,121.0004288,TGP,2,4,10,1,19,4,45,0,7,1381600011.0,U,"95,809",1
4523146390,14.6888546,121.0019544,TGP,2,4,10,1,17,4,39,0,8,1381600011.0,U,"95,809",1
4527736196,14.6165043,121.0629349,,14,142,23,2,22,30,473,0,39,1381300102.0,U,"19,093",0
4528144891,9.6496421,124.3655344,GCU Pharmacy,0,1,0,0,1,1,9,0,0,701225022.0,U,639,1
4528145593,9.6509536,124.3685285,TGP,0,1,0,0,1,1,9,0,0,701225030.0,R,997,1
4529352391,14.5149886,121.239212,Generika,5,4,3,0,1,1,11,0,0,405809007.0,U,"11,184",1
4530913400,9.2512077,124.7158117,TGP,1,4,1,0,4,0,11,0,0,1001804011.0,U,"11,027",1
4530956676,14.3763848,120.9387832,La Femara Drugstore,0,10,2,0,5,15,85,0,0,402109037.0,U,"5,273",1
4531101989,14.7087073,120.946943,Generica,1,12,8,0,16,6,45,0,1,1381600025.0,U,221,1
4531102189,14.7079567,120.9472331,TGP,1,15,8,0,16,6,45,0,1,1381600026.0,U,"1,126",1
4535226596,14.5084923,121.0658282,Generika,3,5,30,19,16,20,41,1,2,1381500022.0,U,"55,928",3
4537725089,13.6203751,123.1890923,La Bonapharma Drugstore,18,57,18,1,8,13,130,0,1,501724032.0,U,"8,702",3
4538334103,13.0287178,123.4457902,Zapanta Pharmacy,1,0,4,1,3,2,3,0,0,500513025.0,R,873,1
4539173894,9.8248862,124.1968045,Fatima Hill Pharmacy,1,3,0,0,2,1,9,0,0,701212006.0,R,961,1
4539213989,9.8256577,124.195976,S.A. Pharmacy,1,3,0,0,2,1,9,0,0,701212006.0,R,961,1
4539213990,9.8251363,124.1967009,TGP,1,3,0,0,2,1,9,0,0,701212006.0,R,961,1
4540642790,9.8206151,124.1935195,Carmen Pharmacy,1,3,0,0,1,1,9,0,0,701212006.0,R,961,1
4540948491,13.6308787,123.1970098,South Star Drug,14,56,17,0,5,13,129,0,1,501724004.0,U,"11,112",3
4543972450,10.869267,122.4955632,NIFB,0,1,1,0,2,2,5,0,0,603012055.0,R,"1,307",1
4543975390,10.6628926,122.3234141,Mercury Drug,0,2,1,0,2,1,4,1,0,603020030.0,U,"1,673",1
4543992009,10.9486153,122.5056499,Jonamer pharmacy,0,2,1,0,6,2,4,0,1,603023053.0,R,427,1
4543994990,10.6733554,122.3761407,Jodalyn pharmacy,0,3,0,0,1,0,4,0,0,603045016.0,U,"1,219",1
4543995004,10.8793082,122.5957765,NL Corner Pharmacy,1,1,1,0,1,0,0,0,0,603032022.0,R,"3,137",1
4543995115,11.4552335,123.154474,AKS pharmacy,1,1,0,0,0,0,3,0,0,,,,1
4543995152,10.8800001,122.4830658,Alfaro pharmacy,1,1,1,0,1,2,5,0,0,603012048.0,R,608,1
4543995208,11.059885,122.6181944,E.dumanguit pharmacy,0,0,1,1,1,0,0,1,1,603017018.0,R,"1,557",1
4543995408,11.233159,122.5681515,Faldas drugstore,0,0,0,0,0,0,2,0,0,603010010.0,R,"4,602",1
4543995424,10.879564,122.5963984,Malou's pharmacy,1,1,1,0,1,0,0,0,0,603032022.0,R,"3,137",1
4543995433,10.9488371,122.6352421,RN phar,5,2,1,0,0,2,7,0,0,603037035.0,R,"2,571",1
4543995702,11.4549589,123.1529483,Super K drugstore,1,1,0,0,0,0,3,0,0,603019024.0,U,"3,108",1
4543995708,11.0598098,122.6182063,JCMI drugstore,0,0,1,1,1,0,0,1,1,603017018.0,R,"1,557",1
4543995711,10.8914287,122.434251,K Palacios,0,0,0,0,1,0,0,0,0,603029004.0,R,567,1
4543995729,10.879248,122.4823037,Canuto pharmacy,1,1,1,0,1,2,5,0,0,603012048.0,R,608,1
4543996912,10.9477224,122.5053267,Botica loberiza,0,2,1,0,6,2,4,0,1,603023046.0,R,"1,766",1
4543997304,10.9486405,122.5055235,St.baraquiel pharmacy,0,2,1,0,6,2,4,0,1,603023053.0,R,427,1
4543999897,11.452962,123.1517753,Healthsure drug and convenience store,1,1,0,0,0,0,3,0,0,603019017.0,R,"2,779",1
4544627390,9.2130354,123.5145793,E and R Pharmacy,0,4,0,1,0,1,9,0,0,,,,1
4545250389,10.6935243,122.5649101,TGP,2,89,14,0,14,14,188,0,8,631000140.0,U,51,3
4545731990,14.6276635,121.0660717,MNV Drugmart,14,138,31,2,38,26,589,0,54,1381300007.0,U,"6,681",0
4545920462,9.074972,126.1990512,Amyter Pharmacy,1,8,1,1,3,10,29,0,0,1606819002.0,U,"5,419",1
4545925987,9.0751727,126.19871,Life Pharmacy,1,8,1,1,3,10,29,0,0,1606819002.0,U,"5,419",1
4546576989,10.3458861,123.9481752,Rose Pharmacy,1,28,12,1,9,7,60,0,0,731300020.0,U,"30,532",1
4546577789,10.3357561,123.9507204,Rose Pharmacy,4,36,13,0,9,8,62,0,0,731300001.0,U,"11,495",1
4548883950,16.4146447,120.5970329,Watsons,11,95,26,3,32,35,674,0,15,1430300142.0,U,104,0
4548883957,16.41473,120.5974097,Curamed Pharmacy,11,95,26,3,32,34,674,0,15,1430300039.0,U,134,0
4550348664,13.3584103,123.7306892,Unisia Drugstore,8,16,2,0,1,9,38,0,3,500517031.0,U,"1,397",1
4550348665,13.3587576,123.7306574,TGP,8,16,2,0,1,9,38,0,3,500517031.0,U,"1,397",1
4551581289,14.6586745,121.0201961,Generika,1,91,20,3,33,20,253,0,11,1381300089.0,U,"14,321",3
4551594490,9.580489,123.7505436,Generics pharmacy,2,0,1,1,12,1,7,1,0,701233008.0,U,"6,054",1
4551610189,9.580204,123.7498929,Joressa,2,0,1,1,12,1,7,1,0,701233008.0,U,"6,054",1
4551979492,10.2699784,123.0736991,V & J Drugstore,0,0,0,0,0,0,0,0,0,,,,1
4552061483,10.355497,123.9498866,ThreeSixty,0,12,7,1,6,5,14,0,0,731300004.0,U,"11,777",1
4553210342,10.3478581,123.9486448,ThreeSixty,1,25,10,1,8,6,43,0,0,731300015.0,U,"20,466",1
4564605889,7.1094117,125.4990072,,2,2,0,0,2,0,7,0,1,1130700110.0,U,"13,415",1
4567883292,9.9900576,122.8136545,,6,11,3,0,2,3,29,0,0,,,,1
4567931198,9.9899636,122.8133363,,6,11,3,0,2,3,29,0,0,,,,1
4567933300,9.9899223,122.8134224,,6,11,3,0,2,3,29,0,0,,,,1
4567944493,9.9901146,122.8136646,,6,11,3,0,2,3,29,0,0,,,,1
4567944593,9.9887091,122.8127412,TGP,5,11,3,0,2,3,29,0,0,,,,1
4574882593,14.65746,121.05602,Cordlife,0,67,12,4,10,16,398,0,86,1381300124.0,U,"47,127",0
4574896795,14.5621776,121.0896718,Farmacia Liza,3,45,20,2,42,15,89,0,28,1381200015.0,U,"163,598",3
4574896796,14.6633175,121.1065622,Ris Pharmacy,9,33,13,1,13,9,149,0,12,1380700003.0,U,"44,683",3
4574896893,14.6261223,121.036672,K5 prohealth,15,150,19,3,25,35,547,0,33,1381300048.0,U,"14,258",0
4574896894,14.679269,121.0356519,,3,49,14,5,22,13,187,0,12,1381300120.0,U,"83,114",3
4574914791,14.622869,121.0715016,K2 Drug Store,4,129,25,4,35,25,552,0,43,1381300067.0,U,"6,775",0
4574914792,14.6132953,121.0332846,Gamot Publiko,4,149,7,1,24,25,392,0,35,1381300060.0,U,"11,967",0
4574914793,14.6604453,121.0175658,G2 drug,0,84,17,2,29,21,241,0,12,1381300012.0,U,"59,639",3
4574915991,14.6274938,121.0612387,Act gen #4,15,133,30,2,35,33,588,0,48,1381300114.0,U,"4,831",0
4574916389,14.5682552,121.0860402,Amac pharmacy,5,56,19,3,37,19,109,0,32,1381200022.0,U,"40,199",3
4574916391,14.6400103,121.054155,Ecila,10,123,23,6,32,38,547,0,51,1381300082.0,U,"21,868",0
4577638089,7.0741157,125.5190859,HB1+ Pharmacy,1,0,1,0,4,1,20,0,0,1130700031.0,U,"25,762",1
4578422425,15.4846889,120.5892894,Watsons,2,39,11,1,8,14,173,0,3,306916075.0,U,"18,105",3
4579207690,9.9953392,122.8142404,TGP,7,11,3,0,3,3,29,0,0,,,,1
4579208789,9.9957964,122.8147005,Grace,7,11,4,0,3,3,29,0,0,,,,1
4579208790,9.9961132,122.8147525,TGP,7,11,4,0,3,3,29,0,0,,,,1
4580618093,10.853545,121.0093574,TGP,0,0,0,1,1,0,5,0,0,1705310017.0,R,637,1
4580618494,17.1208716,121.6206489,Mercury Drug,5,4,0,0,0,2,4,0,0,203126011.0,U,"6,265",1
4580624793,10.8526804,121.0090678,Mae Joy Pharmacy,0,0,0,1,1,0,5,0,0,1705310017.0,R,637,1
4580735690,18.1647211,120.716182,F. PASCUAL PHARMACY,0,0,1,0,0,0,8,0,0,102818003.0,R,"1,234",1
4580776995,18.1643667,120.715887,RD MIC-MARK PHARMACY (MARKET BRANCH),0,0,1,0,0,0,8,0,0,102818003.0,R,"1,234",1
