amenity,operator,Latitude,Longitude,Amenity_Type,Raw_Amenity,OSM_ID,name,addr:city,addr:postcode,addr:street,addr:street:corner,brand,brand:wikidata,brand:wikipedia,healthcare,dispensing,drive_through,access:covid19,addr:village,delivery:covid19,shop,takeaway:covid19,addr2:street,branch,opening_hours,source,source:url,addr:province,mapillary,wheelchair,addr:quarter,brand:facebook,brand:website,description,level,payment:cash,addr:state,addr:housenumber,check_date,contact:phone,payment:credit_cards,payment:debit_cards,payment:qr_code,email,phone,ref:vatin,website,source:name,is_in:city,is_in:zip,addr:housename,facebook,payment:gcash,addr:district,air_conditioning,source:feature,source:position,survey:date,source:ph,opening_hours:covid19,note,contributor:ph,official_name,ph:contributor,addr:street:es,addr:floor,addr:town,addr:unit,addr:municipality,addr:place,alt_name,name:abbr,source_ref,building,image,ele,addr:building,contact:facebook,contact:website,wpt_symbol,addr:country,FIXME,arivac:name,arivac:type_id,arivac:typetxt,roof:material,wall:material,contributor,old_name,fixme,name:en,payment:mastercard,payment:visa,wpt_description,addr:barangay,short_name,not:brand:wikidata,check_date:opening_hours,operational_status,backup_generator,capacity:persons,operator:type,survey:name,water_source,addr:suburb,mobile,addr:city_block,internet_access,payment:cards,addr:housewing,contact:mobile,level:ref,name:it,sym,time,cmt,is_in:town,atm,name:es,emergency,surveillance,surveillance:type,previously,opening_hours:drive_through,operator:wikidata,operator:wikipedia,payment:mastercard_debit,payment:visa_debit,addr:street_1,postal_code,contact:email,layer,addr:neighbourhood,delivery,smoking,wall:material_1,noname,bubbleid,old_addr:street,addr:city:es,name:fr,payment:coins,payment:cryptocurrencies,boutique,addr:subdistrict,admin_level,payment:contactless,strapline,old_addr:housenumber,addr:milestone,floor:material,addr:hamlet,name:ru,San,building:levels,building:material,money_transfer,parking,unisex,nohousenumber,building:use,start_date,addr:block_number,delivery:partner,indoor,room,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,payment:telephone_cards,payment:maya,payment:paymaya,payment:qr_ph,internet_access:ssid,addr:lot,outdoor_seating,name:ceb,Transit,Finance,Education,Retail,Civic,Healthcare,Food_Place,Government,Infrastructure,index_right,adm4_psgc,adm4_en,geo_level,len_crs,area_crs,len_km,area_km2
pharmacy,,17.0938036,120.9772494,Pharmacy,pharmacy,2788112751,Curamed Pharmacy,Bontoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,1,1,1,2,27,0,0,36310.0,1404404017.0,Caluttit,Bgy,8803.0,4277845.0,8.0,4.0
pharmacy,,14.4546461,120.9574917,Pharmacy,pharmacy,2794842588,TGP,,,Aguinaldo Highway,,The Generics Pharmacy,Q61948677,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,16,1,14,10,94,0,0,9855.0,402103083.0,Niog,Bgy,8742.0,1602864.0,8.0,1.0
pharmacy,,6.9082317,122.0775188,Pharmacy,pharmacy,2796255294,Chuan Giok Chinese Drugstore,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,73,11,0,6,4,71,0,1,29384.0,931700064.0,Barangay Zone IV,Bgy,2260.0,300884.0,2.0,0.0
pharmacy,,6.9177351,122.0753487,Pharmacy,pharmacy,2796429688,Axis Pharma,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,78,12,1,9,6,74,0,1,29419.0,931700099.0,Camino Nuevo,Bgy,3555.0,731807.0,3.0,0.0
pharmacy,,6.9481980,122.1092968,Pharmacy,pharmacy,2796609183,A2Z Pharmacy,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,29347.0,931700026.0,Divisoria,Bgy,11030.0,3933862.0,11.0,3.0
pharmacy,Southern Luzon Drug Corporation,14.0702137,121.3028532,Pharmacy,pharmacy,2798950501,Mercury Drug,San Pablo,4000,Maharlika Highway,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,San Pablo City - National Highway,Mo-Su 06:00-22:00,,,,,,,https://www.facebook.com/mercurydrugph,https://www.mercurydrug.com/,,,yes,,,,,,,,,+63 49 521 1303,PH00446125600059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,1,0,3,13,72,0,3,11099.0,403424063.0,San Rafael,Bgy,7466.0,2257656.0,7.0,2.0
pharmacy,,15.8086675,120.4573375,Pharmacy,pharmacy,2803576527,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,2,0,3,0,17,0,0,2149.0,105511038.0,Magsaysay,Bgy,1878.0,135277.0,1.0,0.0
pharmacy,,6.9079593,122.0762041,Pharmacy,pharmacy,2803728986,Watsons,,,,,Watsons,Q7974785,,pharmacy,,,,,,chemist,,,Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,73,11,0,6,4,71,0,1,29384.0,931700064.0,Barangay Zone IV,Bgy,2260.0,300884.0,2.0,0.0
pharmacy,,13.5976106,124.0970973,Pharmacy,pharmacy,2806164237,Keiran Pharma,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,2,0,0,0,0,14929.0,502008030.0,San Roque,Bgy,1238.0,30147.0,1.0,0.0
pharmacy,,13.5539124,123.2756503,Pharmacy,pharmacy,2806216771,Southstar Drug,,,,,Southstar Drug,Q7568544,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,0,0,1,2,29,0,0,14475.0,501728022.0,San Vicente,Bgy,5476.0,688969.0,5.0,0.0
pharmacy,,8.5462736,125.9407834,Pharmacy,pharmacy,2808038208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patin-ay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,3,0,0,36969.0,1600306018.0,Patin-ay,Bgy,16344.0,14522864.0,16.0,14.0
pharmacy,,8.5460397,125.9410307,Pharmacy,pharmacy,2808040084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,3,0,0,36969.0,1600306018.0,Patin-ay,Bgy,16344.0,14522864.0,16.0,14.0
pharmacy,,14.5168725,120.9960918,Pharmacy,pharmacy,2809945844,The Generic Pharmacy,Parañaque,,NAIA Road,Quirino Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,88,2,1,16,10,334,3,15,34990.0,1381000006.0,Tambo,Bgy,9115.0,3707861.0,9.0,3.0
pharmacy,,6.9485048,122.1062987,Pharmacy,pharmacy,2811191345,Cecile's Pharmacy and Convenience Store,Zamboanga City,7000,Maria Clara L. Lobregat Highway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divisoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,29347.0,931700026.0,Divisoria,Bgy,11030.0,3933862.0,11.0,3.0
pharmacy,,6.9153227,122.0793292,Pharmacy,pharmacy,2814414523,Daily Dose Pharmacy,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,78,13,0,8,4,79,0,1,29419.0,931700099.0,Camino Nuevo,Bgy,3555.0,731807.0,3.0,0.0
pharmacy,,6.9150730,122.0793536,Pharmacy,pharmacy,2814414526,Joan's Pharmacy and Convenience Store,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,78,13,0,8,4,79,0,1,29419.0,931700099.0,Camino Nuevo,Bgy,3555.0,731807.0,3.0,0.0
pharmacy,,14.5665789,121.0133271,Pharmacy,pharmacy,2820170321,TGP,Makati,,Pablo Ocampo Sr. Avenue Extension,Don Chino Roces Avenue,,,,pharmacy,,,,,,,,,,07:00-20:00,,,,,,,,,,,,,,,,,,,,,,,,,,Savanah Commercial Center,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,433,20,5,31,51,838,0,27,33978.0,1380300026.0,Santa Cruz,Bgy,2866.0,476648.0,2.0,0.0
pharmacy,,14.6857409,121.0903364,Pharmacy,pharmacy,2825660263,JM Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,18,2,17,8,105,0,8,35370.0,1381300139.0,Batasan Hills,Bgy,11211.0,5941408.0,11.0,5.0
pharmacy,,8.0441811,126.0628768,Pharmacy,pharmacy,2826498503,Mercury Drug,,,,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,no,,,,,,,,Trento Poblacion,,docsam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,0,1,0,1,0,0,37080.0,1600312006.0,Poblacion,Bgy,24487.0,25078940.0,24.0,25.0
pharmacy,,7.0934744,125.6036101,Pharmacy,pharmacy,2831287608,Mercury Drug,,,F. S. Dizon Road,,Mercury Drug,Q6818610,,pharmacy,yes,no,,,,,,,Bacaca,"Mo-Su,PH 08:00-22:00",survey,,,,yes,,,,,,yes,,,2024-08-29,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,7,0,30,15,470,2,26,32607.0,1130700152.0,Barangay 19-B,Bgy,13945.0,3054676.0,13.0,3.0
pharmacy,,14.5518954,121.0134910,Pharmacy,pharmacy,2832466479,TGP,Makati City,1231,Chino Roces Avenue,,,,,,,,,,,,,,,,,,Metro Manila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,Pio del Pilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,474,21,6,18,45,739,0,30,33973.0,1380300018.0,Pio Del Pilar,Bgy,4850.0,917089.0,4.0,0.0
pharmacy,,6.9064612,122.0756831,Pharmacy,pharmacy,2833873683,United Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,72,10,0,6,4,71,0,1,29382.0,931700062.0,Barangay Zone II,Bgy,1868.0,152056.0,1.0,0.0
pharmacy,,6.9060863,122.0759673,Pharmacy,pharmacy,2836158272,Joan's Pharmacy and Convenience Store,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,72,10,0,6,4,71,0,1,29382.0,931700062.0,Barangay Zone II,Bgy,1868.0,152056.0,1.0,0.0
pharmacy,,6.9350004,122.0924676,Pharmacy,pharmacy,2844432021,Oro Wonder Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,4,1,3,1,19,0,0,29385.0,931700065.0,Putik,Bgy,9176.0,3249944.0,9.0,3.0
pharmacy,,6.9306111,122.0894635,Pharmacy,pharmacy,2844432039,Cecile's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,6,1,4,1,28,0,0,29351.0,931700031.0,Guiwan,Bgy,5843.0,1410917.0,5.0,1.0
pharmacy,,6.9305425,122.0892586,Pharmacy,pharmacy,2844432040,TGP,,,Maria Clara L. Lobregat Highway,,The Generics Pharmacy,Q61948677,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,26,6,1,4,1,29,0,0,29351.0,931700031.0,Guiwan,Bgy,5843.0,1410917.0,5.0,1.0
pharmacy,,14.1101945,121.3930587,Pharmacy,pharmacy,2845861646,TGP,Rizal,4003,San Pablo - Rizal - Nagcarlan Road,,,,,pharmacy,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11035.0,403423007.0,West Poblacion,Bgy,995.0,45753.0,0.0,0.0
pharmacy,,6.9313448,122.0909466,Pharmacy,pharmacy,2848507871,Joan's Pharmacy and Convenience Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,17,4,1,3,2,23,0,0,29351.0,931700031.0,Guiwan,Bgy,5843.0,1410917.0,5.0,1.0
pharmacy,,14.7081866,120.9575151,Pharmacy,pharmacy,2849469055,Polo Drugstore,,,,,,,,,,,,,,,,,,,,,,231861315373620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,8,0,20,8,69,0,3,35442.0,1381600010.0,Dalandanan,Bgy,6659.0,1198989.0,6.0,1.0
pharmacy,,10.3302466,123.8976595,Pharmacy,pharmacy,2850293912,Rose Pharmacy,,,,,Rose Pharmacy,Q62663208,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,77,15,3,14,12,395,0,14,23100.0,730600041.0,Lahug,Bgy,10669.0,4236882.0,10.0,4.0
pharmacy,,10.3311668,123.8979394,Pharmacy,pharmacy,2852235480,Generika,,,Gorordo Avenue,,Generika,Q62564876,,pharmacy,,,,,,,,,,,,,,738907796796950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,76,16,3,12,10,390,0,14,23100.0,730600041.0,Lahug,Bgy,10669.0,4236882.0,10.0,4.0
pharmacy,,14.3485303,121.0646548,Pharmacy,pharmacy,2852516451,Watsons,San Pedro,,National Highway,,Watsons,Q7974785,en:Watsons,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,10,0,6,4,48,0,4,11128.0,403425010.0,Nueva,Bgy,5378.0,562711.0,5.0,0.0
pharmacy,,14.1152024,122.9537372,Pharmacy,pharmacy,2853105534,Medlife,Daet,4600,Zabala Street,,,,,pharmacy,no,,,,,,,,,,Schadow1 Expeditions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,2,0,6,2,26,0,0,13466.0,501603027.0,Barangay IV,Bgy,2919.0,415287.0,2.0,0.0
pharmacy,,14.6445449,121.0494283,Pharmacy,pharmacy,2854288012,CVS Drugstore,,,Matalino Street,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,116,23,5,22,34,540,0,56,35251.0,1381300020.0,Central,Bgy,5324.0,1337711.0,5.0,1.0
pharmacy,,10.3115584,123.8991035,Pharmacy,pharmacy,2857961704,67 pharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,142,26,2,29,27,522,0,26,23096.0,730600036.0,Camputhaw,Bgy,5461.0,1214824.0,5.0,1.0
pharmacy,,15.1602184,120.5559994,Pharmacy,pharmacy,2858354519,A-One 24 Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,0,3,8,123,0,2,8634.0,330100002.0,Anunas,Bgy,11856.0,4653758.0,11.0,4.0
pharmacy,,14.1483750,121.3130869,Pharmacy,pharmacy,2859793043,Mercury Drug,Calauan,4012,Mariano Marfori Avenue,,Mercury Drug,Q6818610,en:Mercury Drug,pharmacy,,,,,,,,,Calauan - Masiit,,,,,,,,,,,0,yes,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,4,0,4,0,0,10699.0,403406010.0,Masiit,Bgy,11124.0,5481505.0,11.0,5.0
pharmacy,,13.7821954,121.0309020,Pharmacy,pharmacy,2860207466,Veulah's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,4,1,6,0,0,9536.0,401026020.0,Poblacion,Bgy,6482.0,1860045.0,6.0,1.0
pharmacy,,13.7876179,121.0210078,Pharmacy,pharmacy,2860231624,KML Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,1,8,5,25,0,0,9536.0,401026020.0,Poblacion,Bgy,6482.0,1860045.0,6.0,1.0
pharmacy,,13.7881209,121.0202192,Pharmacy,pharmacy,2860231627,Jen's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,2,1,8,5,26,0,0,9541.0,401026025.0,San Antonio,Bgy,4267.0,880578.0,4.0,0.0
pharmacy,,13.7874603,121.0215396,Pharmacy,pharmacy,2860231628,TGP,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Generics Pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,1,8,5,25,0,0,9536.0,401026020.0,Poblacion,Bgy,6482.0,1860045.0,6.0,1.0
pharmacy,,6.9078225,122.0745248,Pharmacy,pharmacy,2866295737,United Pharmacy,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,72,10,0,7,4,72,0,1,29382.0,931700062.0,Barangay Zone II,Bgy,1868.0,152056.0,1.0,0.0
pharmacy,,10.3127649,123.9164745,Pharmacy,pharmacy,2866711911,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,64,14,2,14,13,255,0,12,23105.0,730600046.0,Mabolo,Bgy,8243.0,1945236.0,8.0,1.0
